timestamp,depth,pressure,rpm,temperature,wob
2026-06-13 18:36:00,5871,3297,124,99,12.8
2026-06-13 18:37:00,5880,3584,107,108,15.0
2026-06-13 18:38:00,5887,3998,112,78,11.0
2026-06-13 18:39:00,5900,3252,118,98,12.8
2026-06-13 18:40:00,5908,3077,114,100,13.1
2026-06-13 18:41:00,5917,3202,115,110,12.3
2026-06-13 18:42:00,5925,2807,118,79,13.2
2026-06-13 18:43:00,5934,3664,123,66,10.3
2026-06-13 18:44:00,5945,3170,117,87,14.4
2026-06-13 18:45:00,5958,3277,102,124,10.6
2026-06-13 18:46:00,5969,3668,113,77,13.1
2026-06-13 18:47:00,5978,3218,122,96,12.5
2026-06-13 18:48:00,5992,3616,124,63,10.3
2026-06-13 18:49:00,6006,2987,125,112,16.1
2026-06-13 18:50:00,6017,3686,127,67,16.3
2026-06-13 18:51:00,6031,3470,119,61,9.7
2026-06-13 18:52:00,6040,3319,120,91,14.0
2026-06-13 18:53:00,6047,3396,110,91,11.7
2026-06-13 18:54:00,6058,2900,101,107,10.3
2026-06-13 18:55:00,6064,3388,107,100,12.9
2026-06-13 18:56:00,6077,3300,112,66,14.1
2026-06-13 18:57:00,6091,2909,107,88,12.4
2026-06-13 18:58:00,6105,3115,116,82,11.1
2026-06-13 18:59:00,6110,3305,114,74,15.3
2026-06-13 19:00:00,6120,3137,126,95,15.4
2026-06-13 19:01:00,6131,2506,110,103,10.3
2026-06-13 19:02:00,6143,3727,119,80,12.2
2026-06-13 19:03:00,6157,3300,115,86,8.1
2026-06-13 19:04:00,6170,2554,110,87,14.1
2026-06-13 19:05:00,6176,4097,112,82,15.3
2026-06-13 19:06:00,6190,3784,102,85,13.0
2026-06-13 19:07:00,6196,3228,124,82,9.4
2026-06-13 19:08:00,6205,3055,129,91,16.0
2026-06-13 19:09:00,6214,3491,116,83,17.1
2026-06-13 19:10:00,6224,3421,118,95,10.9
2026-06-13 19:11:00,6231,3540,116,83,13.1
2026-06-13 19:12:00,6243,3056,111,98,14.0
2026-06-13 19:13:00,6248,3734,124,83,14.0
2026-06-13 19:14:00,6258,3184,121,97,12.1
2026-06-13 19:15:00,6266,3588,95,80,16.5
2026-06-13 19:16:00,6271,3071,110,101,8.1
2026-06-13 19:17:00,6282,4277,102,69,8.1
2026-06-13 19:18:00,6295,3593,130,90,12.0
2026-06-13 19:19:00,6303,4359,117,83,16.4
2026-06-13 19:20:00,6311,3640,120,89,14.9
2026-06-13 19:21:00,6321,3153,115,76,8.3
2026-06-13 19:22:00,6328,3640,127,88,19.1
2026-06-13 19:23:00,6338,3665,125,77,13.4
2026-06-13 19:24:00,6349,3481,116,87,9.1
2026-06-13 19:25:00,6363,3571,132,86,11.8
2026-06-13 19:26:00,6377,3617,119,94,14.4
2026-06-13 19:27:00,6384,3002,106,91,15.1
2026-06-13 19:28:00,6395,2977,119,113,11.8
2026-06-13 19:29:00,6402,3072,122,84,13.3
2026-06-13 19:30:00,6408,3395,117,88,11.7
2026-06-13 19:31:00,6422,3272,115,128,11.8
2026-06-13 19:32:00,6430,3009,132,87,13.8
2026-06-13 19:33:00,6442,3621,109,101,15.6
2026-06-13 19:34:00,6455,3449,96,97,9.2
2026-06-13 19:35:00,6466,3409,131,118,11.4
2026-06-13 19:36:00,6471,3260,108,73,10.5
2026-06-13 19:37:00,6478,3218,116,71,9.5
2026-06-13 19:38:00,6491,3056,115,77,9.4
2026-06-13 19:39:00,6496,3677,128,92,12.1
2026-06-13 19:40:00,6509,3104,129,78,9.3
2026-06-13 19:41:00,6521,3423,108,64,9.2
2026-06-13 19:42:00,6526,3932,129,79,11.6
2026-06-13 19:43:00,6536,3234,129,94,9.6
2026-06-13 19:44:00,6545,3686,118,79,13.3
2026-06-13 19:45:00,6555,3549,125,104,10.8
2026-06-13 19:46:00,6569,3459,126,76,9.0
2026-06-13 19:47:00,6578,3501,116,90,17.8
2026-06-13 19:48:00,6588,3317,117,85,6.7
2026-06-13 19:49:00,6597,3362,123,92,14.1
2026-06-13 19:50:00,6606,3158,105,93,12.9
2026-06-13 19:51:00,6614,3365,115,109,10.8
2026-06-13 19:52:00,6621,3145,108,98,9.7
2026-06-13 19:53:00,6628,3702,129,85,16.3
2026-06-13 19:54:00,6636,2755,115,97,17.3
2026-06-13 19:55:00,6649,3518,120,99,11.3
2026-06-13 19:56:00,6655,3468,116,115,10.9
2026-06-13 19:57:00,6668,3436,116,88,14.8
2026-06-13 19:58:00,6673,3709,120,89,11.4
2026-06-13 19:59:00,6678,3250,112,106,13.5
2026-06-13 20:00:00,6687,3439,116,66,13.4
2026-06-13 20:01:00,6697,2749,116,88,12.1
2026-06-13 20:02:00,6707,3205,115,98,12.4
2026-06-13 20:03:00,6714,3650,121,103,12.9
2026-06-13 20:04:00,6725,2881,114,63,9.3
2026-06-13 20:05:00,6738,3406,131,74,10.3
2026-06-13 20:06:00,6752,3113,123,60,12.6
2026-06-13 20:07:00,6764,3311,107,100,10.9
2026-06-13 20:08:00,6774,3134,122,92,18.9
2026-06-13 20:09:00,6786,2913,112,107,12.3
2026-06-13 20:10:00,6795,3485,119,90,7.7
2026-06-13 20:11:00,6807,3333,112,117,5.0
2026-06-13 20:12:00,6821,3564,100,79,14.1
2026-06-13 20:13:00,6829,3628,118,86,12.4
2026-06-13 20:14:00,6843,3779,107,95,15.6
2026-06-13 20:15:00,6855,3397,121,81,10.4
2026-06-13 20:16:00,6869,3794,119,95,11.7
2026-06-13 20:17:00,6875,3008,113,89,12.7
2026-06-13 20:18:00,6884,3668,133,88,11.6
2026-06-13 20:19:00,6897,3511,108,88,11.4
2026-06-13 20:20:00,6905,3432,113,98,13.8
2026-06-13 20:21:00,6915,3506,109,86,9.9
2026-06-13 20:22:00,6920,3014,134,77,13.3
2026-06-13 20:23:00,6933,2931,129,91,16.6
2026-06-13 20:24:00,6938,3948,107,82,16.1
2026-06-13 20:25:00,6947,3291,111,78,7.5
2026-06-13 20:26:00,6955,3286,112,69,10.8
2026-06-13 20:27:00,6962,2964,114,101,12.7
2026-06-13 20:28:00,6972,2831,110,98,15.2
2026-06-13 20:29:00,6978,3319,113,107,12.5
2026-06-13 20:30:00,6985,3230,126,90,15.2
2026-06-13 20:31:00,6994,3351,134,103,10.3
2026-06-13 20:32:00,7007,3381,106,79,12.8
2026-06-13 20:33:00,7013,4221,110,67,12.9
2026-06-13 20:34:00,7027,3231,120,81,15.3
2026-06-13 20:35:00,7039,3903,105,88,14.3
2026-06-13 20:36:00,7045,3925,120,94,13.7
2026-06-13 20:37:00,7054,3614,122,105,14.1
2026-06-13 20:38:00,7065,3268,124,94,9.0
2026-06-13 20:39:00,7077,2873,122,117,11.6
2026-06-13 20:40:00,7082,3517,114,91,9.5
2026-06-13 20:41:00,7092,3707,117,91,10.4
2026-06-13 20:42:00,7097,3962,109,94,11.6
2026-06-13 20:43:00,7103,3018,122,95,6.4
2026-06-13 20:44:00,7108,3265,131,94,11.7
2026-06-13 20:45:00,7117,3020,122,75,10.0
2026-06-13 20:46:00,7131,3128,112,100,9.4
2026-06-13 20:47:00,7144,3583,126,120,12.2
2026-06-13 20:48:00,7154,3112,137,79,11.0
2026-06-13 20:49:00,7159,3062,120,90,12.9
2026-06-13 20:50:00,7164,3629,122,74,10.4
2026-06-13 20:51:00,7170,3508,123,99,11.6
2026-06-13 20:52:00,7183,3473,105,99,18.1
2026-06-13 20:53:00,7190,3121,115,72,13.6
2026-06-13 20:54:00,7195,3803,114,74,9.9
2026-06-13 20:55:00,7204,3355,125,65,15.1
2026-06-13 20:56:00,7215,4183,124,109,15.9
2026-06-13 20:57:00,7225,3406,117,80,13.5
2026-06-13 20:58:00,7230,2533,113,88,10.0
2026-06-13 20:59:00,7239,2518,105,86,14.6
2026-06-13 21:00:00,7248,3568,118,102,10.6
2026-06-13 21:01:00,7258,3805,110,98,15.4
2026-06-13 21:02:00,7265,3076,109,97,11.4
2026-06-13 21:03:00,7274,4085,125,80,11.3
2026-06-13 21:04:00,7285,3932,125,98,13.3
2026-06-13 21:05:00,7294,3424,114,101,15.5
2026-06-13 21:06:00,7303,3539,105,98,17.9
2026-06-13 21:07:00,7312,3663,111,75,12.1
2026-06-13 21:08:00,7326,4011,126,76,11.0
2026-06-13 21:09:00,7340,3589,122,111,9.9
2026-06-13 21:10:00,7347,3416,114,113,8.3
2026-06-13 21:11:00,7352,3585,118,89,9.5
2026-06-13 21:12:00,7361,3538,101,89,12.6
2026-06-13 21:13:00,7374,3674,101,92,14.6
2026-06-13 21:14:00,7379,2800,134,97,9.7
2026-06-13 21:15:00,7386,3461,122,73,14.0
2026-06-13 21:16:00,7394,3511,118,93,9.8
2026-06-13 21:17:00,7399,3325,115,78,10.1
2026-06-13 21:18:00,7404,3624,104,90,9.3
2026-06-13 21:19:00,7416,4022,126,79,15.3
2026-06-13 21:20:00,7422,3398,109,82,16.0
2026-06-13 21:21:00,7434,3592,124,92,10.2
2026-06-13 21:22:00,7445,3912,119,83,10.0
2026-06-13 21:23:00,7459,3407,118,77,13.6
2026-06-13 21:24:00,7473,3039,108,107,16.3
2026-06-13 21:25:00,7479,3566,108,77,16.0
2026-06-13 21:26:00,7489,2579,121,62,11.0
2026-06-13 21:27:00,7499,2546,119,97,11.5
2026-06-13 21:28:00,7506,3467,118,87,8.9
2026-06-13 21:29:00,7512,2529,120,90,11.0
2026-06-13 21:30:00,7517,2890,103,92,12.2
2026-06-13 21:31:00,7527,3217,126,105,8.6
2026-06-13 21:32:00,7536,3098,115,112,10.6
2026-06-13 21:33:00,7549,3298,127,93,12.6
2026-06-13 21:34:00,7554,3740,102,76,8.2
2026-06-13 21:35:00,7565,3433,123,92,13.2
2026-06-13 21:36:00,7574,3056,122,97,14.6
2026-06-13 21:37:00,7583,3824,106,102,13.4
2026-06-13 21:38:00,7589,2850,113,92,10.8
2026-06-13 21:39:00,7596,3428,110,83,14.9
2026-06-13 21:40:00,7607,2811,125,79,15.5
2026-06-13 21:41:00,7617,3438,120,89,12.8
2026-06-13 21:42:00,7623,3238,131,72,12.4
2026-06-13 21:43:00,7633,3729,120,95,10.5
2026-06-13 21:44:00,7639,3602,124,92,11.0
2026-06-13 21:45:00,7645,3145,127,92,14.7
2026-06-13 21:46:00,7651,3077,122,99,16.6
2026-06-13 21:47:00,7658,3240,115,107,11.0
2026-06-13 21:48:00,7664,4006,113,89,11.6
2026-06-13 21:49:00,7672,3917,117,91,10.4
2026-06-13 21:50:00,7685,3011,124,86,10.9
2026-06-13 21:51:00,7695,3630,112,97,8.9
2026-06-13 21:52:00,7700,2744,123,90,13.1
2026-06-13 21:53:00,7712,3193,121,104,8.8
2026-06-13 21:54:00,7723,3025,108,104,10.6
2026-06-13 21:55:00,7737,3724,123,94,11.8
2026-06-13 21:56:00,7744,2898,119,89,8.7
2026-06-13 21:57:00,7749,3500,114,87,10.1
2026-06-13 21:58:00,7758,3350,119,96,9.2
2026-06-13 21:59:00,7766,3289,114,96,14.7
2026-06-13 22:00:00,7780,3935,120,87,15.6
2026-06-13 22:01:00,7792,3966,117,93,10.0
2026-06-13 22:02:00,7797,3299,106,81,18.9
2026-06-13 22:03:00,7811,3229,117,95,9.7
2026-06-13 22:04:00,7816,2823,114,82,10.9
2026-06-13 22:05:00,7824,3349,123,99,13.2
2026-06-13 22:06:00,7836,4034,125,86,13.5
2026-06-13 22:07:00,7845,3305,114,110,11.2
2026-06-13 22:08:00,7851,3605,112,90,14.7
2026-06-13 22:09:00,7861,2861,105,93,15.0
2026-06-13 22:10:00,7870,3198,111,73,12.0
2026-06-13 22:11:00,7876,3512,115,107,11.6
2026-06-13 22:12:00,7883,3387,107,90,10.5
2026-06-13 22:13:00,7896,3639,125,111,9.4
2026-06-13 22:14:00,7907,3139,120,91,10.0
2026-06-13 22:15:00,7918,2738,117,87,13.4
2026-06-13 22:16:00,7928,3743,118,84,12.0
2026-06-13 22:17:00,7940,3022,120,98,11.4
2026-06-13 22:18:00,7948,3527,123,96,10.6
2026-06-13 22:19:00,7960,3508,124,74,10.6
2026-06-13 22:20:00,7968,2768,116,83,11.9
2026-06-13 22:21:00,7980,3717,117,99,11.7
2026-06-13 22:22:00,7993,3152,119,82,12.0
2026-06-13 22:23:00,8000,3369,117,80,10.9
2026-06-13 22:24:00,8007,3225,125,92,10.3
2026-06-13 22:25:00,8013,3918,128,91,12.0
2026-06-13 22:26:00,8027,3820,121,84,13.6
2026-06-13 22:27:00,8034,2716,111,111,10.7
2026-06-13 22:28:00,8041,4141,122,88,6.0
2026-06-13 22:29:00,8050,3113,121,75,8.6
2026-06-13 22:30:00,8059,4086,110,71,14.7
2026-06-13 22:31:00,8065,3260,121,102,14.5
2026-06-13 22:32:00,8079,3231,114,77,13.6
2026-06-13 22:33:00,8089,3263,124,90,13.3
2026-06-13 22:34:00,8098,3210,122,80,14.5
2026-06-13 22:35:00,8108,4234,120,89,11.1
2026-06-13 22:36:00,8113,3323,118,94,12.3
2026-06-13 22:37:00,8122,3244,101,74,10.1
2026-06-13 22:38:00,8135,3377,108,85,11.6
2026-06-13 22:39:00,8149,3011,117,82,16.7
2026-06-13 22:40:00,8155,3909,130,78,9.9
2026-06-13 22:41:00,8160,2835,123,85,9.1
2026-06-13 22:42:00,8174,3135,133,83,11.5
2026-06-13 22:43:00,8187,3678,119,100,11.0
2026-06-13 22:44:00,8201,3365,118,81,12.7
2026-06-13 22:45:00,8214,3542,129,95,14.0
2026-06-13 22:46:00,8227,3887,117,95,11.1
2026-06-13 22:47:00,8237,3701,110,72,17.3
2026-06-13 22:48:00,8249,3398,121,84,15.1
2026-06-13 22:49:00,8254,4081,127,89,10.1
2026-06-13 22:50:00,8268,3130,111,93,11.8
2026-06-13 22:51:00,8276,3315,123,87,13.3
2026-06-13 22:52:00,8281,3339,117,103,9.9
2026-06-13 22:53:00,8293,3314,122,91,6.8
2026-06-13 22:54:00,8298,2976,121,95,16.8
2026-06-13 22:55:00,8305,2796,115,83,9.2
2026-06-13 22:56:00,8313,3496,117,96,14.1
2026-06-13 22:57:00,8325,3128,115,113,13.8
2026-06-13 22:58:00,8335,4018,119,96,10.0
2026-06-13 22:59:00,8349,3325,111,103,16.9
2026-06-13 23:00:00,8360,3262,113,87,12.2
2026-06-13 23:01:00,8372,3733,115,101,12.3
2026-06-13 23:02:00,8378,3491,121,102,8.2
2026-06-13 23:03:00,8392,3289,107,93,6.7
2026-06-13 23:04:00,8404,3126,117,89,11.4
2026-06-13 23:05:00,8411,4630,112,72,15.2
2026-06-13 23:06:00,8422,3477,115,90,7.3
2026-06-13 23:07:00,8429,3730,113,97,12.4
2026-06-13 23:08:00,8440,2992,120,81,12.2
2026-06-13 23:09:00,8446,3148,117,75,15.1
2026-06-13 23:10:00,8460,4089,124,91,14.5
2026-06-13 23:11:00,8470,3839,121,93,12.4
2026-06-13 23:12:00,8477,3510,106,74,11.8
2026-06-13 23:13:00,8484,3216,110,90,10.2
2026-06-13 23:14:00,8497,3268,117,93,9.1
2026-06-13 23:15:00,8508,3113,118,106,10.4
2026-06-13 23:16:00,8517,2945,111,84,9.2
2026-06-13 23:17:00,8531,3673,128,115,11.7
2026-06-13 23:18:00,8542,3539,125,91,11.9
2026-06-13 23:19:00,8555,3608,105,76,11.3
2026-06-13 23:20:00,8560,3232,121,86,12.3
2026-06-13 23:21:00,8571,3439,118,77,10.9
2026-06-13 23:22:00,8581,3199,128,88,14.1
2026-06-13 23:23:00,8595,3095,105,96,12.6
2026-06-13 23:24:00,8608,3933,134,93,10.8
2026-06-13 23:25:00,8613,3393,111,76,9.1
2026-06-13 23:26:00,8621,3528,121,75,11.8
2026-06-13 23:27:00,8634,3643,113,95,14.9
2026-06-13 23:28:00,8642,3397,115,98,13.5
2026-06-13 23:29:00,8656,3434,104,84,13.9
2026-06-13 23:30:00,8663,2970,128,60,13.8
2026-06-13 23:31:00,8676,3036,116,76,15.0
2026-06-13 23:32:00,8682,3018,116,102,14.2
2026-06-13 23:33:00,8690,3562,136,81,12.4
2026-06-13 23:34:00,8700,3375,126,86,11.0
2026-06-13 23:35:00,8706,3036,113,97,14.2
2026-06-13 23:36:00,8718,3553,113,86,6.0
2026-06-13 23:37:00,8730,3540,120,107,15.2
2026-06-13 23:38:00,8735,3107,124,86,13.7
2026-06-13 23:39:00,8742,3340,132,80,16.1
2026-06-13 23:40:00,8756,3541,105,104,9.2
2026-06-13 23:41:00,8769,3050,124,91,14.9
2026-06-13 23:42:00,8778,3548,125,77,13.7
2026-06-13 23:43:00,8788,3455,112,96,10.5
2026-06-13 23:44:00,8796,3000,115,86,11.7
2026-06-13 23:45:00,8810,3427,105,76,11.5
2026-06-13 23:46:00,8816,3478,114,91,11.1
2026-06-13 23:47:00,8828,3131,120,88,8.6
2026-06-13 23:48:00,8838,3158,131,70,14.9
2026-06-13 23:49:00,8847,2997,131,77,9.6
2026-06-13 23:50:00,8860,3193,110,112,9.4
2026-06-13 23:51:00,8865,3346,130,91,15.0
2026-06-13 23:52:00,8874,3159,102,106,8.5
2026-06-13 23:53:00,8884,2830,113,94,11.2
2026-06-13 23:54:00,8893,3109,116,105,9.5
2026-06-13 23:55:00,8903,3204,120,97,16.1
2026-06-13 23:56:00,8913,3636,119,79,14.9
2026-06-13 23:57:00,8924,3558,121,97,9.9
2026-06-13 23:58:00,8932,3643,117,79,9.5
2026-06-13 23:59:00,8944,3091,126,101,13.9
2026-06-14 00:00:00,8955,3400,124,93,13.1
2026-06-14 00:01:00,8968,2502,116,90,11.1
2026-06-14 00:02:00,8979,3500,125,85,10.9
2026-06-14 00:03:00,8986,3564,135,100,11.4
2026-06-14 00:04:00,8993,3227,113,88,14.3
2026-06-14 00:05:00,9005,3453,131,67,15.9
2026-06-14 00:06:00,9014,2820,113,69,16.6
2026-06-14 00:07:00,9022,3070,129,75,10.2
2026-06-14 00:08:00,9034,3618,114,99,12.1
2026-06-14 00:09:00,9044,3529,124,100,15.4
2026-06-14 00:10:00,9050,3206,119,94,9.8
2026-06-14 00:11:00,9058,3634,104,94,10.3
2026-06-14 00:12:00,9066,3398,133,107,14.0
2026-06-14 00:13:00,9076,3174,111,94,10.8
2026-06-14 00:14:00,9086,3286,108,98,8.3
2026-06-14 00:15:00,9091,3191,113,90,9.9
2026-06-14 00:16:00,9103,2936,138,84,14.5
2026-06-14 00:17:00,9113,3790,108,87,12.6
2026-06-14 00:18:00,9120,3151,119,115,8.1
2026-06-14 00:19:00,9133,3059,109,77,10.5
2026-06-14 00:20:00,9139,2815,110,94,16.6
2026-06-14 00:21:00,9151,2500,105,72,11.8
2026-06-14 00:22:00,9165,3596,121,83,11.4
2026-06-14 00:23:00,9172,3628,117,99,12.0
2026-06-14 00:24:00,9181,3768,109,68,12.5
2026-06-14 00:25:00,9191,3298,125,101,11.0
2026-06-14 00:26:00,9205,3237,126,115,15.4
2026-06-14 00:27:00,9215,3172,121,94,10.8
2026-06-14 00:28:00,9223,3204,127,105,14.5
2026-06-14 00:29:00,9230,3742,115,93,16.6
2026-06-14 00:30:00,9238,3341,121,99,12.9
2026-06-14 00:31:00,9243,3482,115,95,9.4
2026-06-14 00:32:00,9251,3195,106,84,12.5
2026-06-14 00:33:00,9256,3812,120,83,10.6
2026-06-14 00:34:00,9261,2683,119,104,14.2
2026-06-14 00:35:00,9275,2923,118,89,12.5
2026-06-14 00:36:00,9285,3483,121,88,11.7
2026-06-14 00:37:00,9294,3963,129,88,9.5
2026-06-14 00:38:00,9302,3271,116,94,7.3
2026-06-14 00:39:00,9309,3055,110,76,10.0
2026-06-14 00:40:00,9314,3700,116,88,13.6
2026-06-14 00:41:00,9324,3463,117,94,15.0
2026-06-14 00:42:00,9330,3802,126,75,11.2
2026-06-14 00:43:00,9342,2898,119,93,9.6
2026-06-14 00:44:00,9356,3774,109,79,12.5
2026-06-14 00:45:00,9365,2808,124,94,13.7
2026-06-14 00:46:00,9376,3249,123,116,13.9
2026-06-14 00:47:00,9390,3494,119,89,12.5
2026-06-14 00:48:00,9396,3415,126,77,17.2
2026-06-14 00:49:00,9408,3721,127,93,15.2
2026-06-14 00:50:00,9414,2711,115,96,8.9
2026-06-14 00:51:00,9422,3399,111,79,8.3
2026-06-14 00:52:00,9427,3770,118,69,9.2
2026-06-14 00:53:00,9436,3371,122,79,14.9
2026-06-14 00:54:00,9449,2950,117,89,7.7
2026-06-14 00:55:00,9454,3703,110,85,13.1
2026-06-14 00:56:00,9467,3123,119,103,11.6
2026-06-14 00:57:00,9479,3061,102,96,8.9
2026-06-14 00:58:00,9489,3017,115,91,12.6
2026-06-14 00:59:00,9500,3280,125,69,11.6
2026-06-14 01:00:00,9507,3414,125,98,14.0
2026-06-14 01:01:00,9512,2906,90,114,7.9
2026-06-14 01:02:00,9521,2978,116,100,9.8
2026-06-14 01:03:00,9527,3107,123,82,9.8
2026-06-14 01:04:00,9536,3016,109,88,13.7
2026-06-14 01:05:00,9548,3363,115,96,11.4
2026-06-14 01:06:00,9561,3476,128,107,15.0
2026-06-14 01:07:00,9567,3428,114,82,11.0
2026-06-14 01:08:00,9574,3429,131,84,12.6
2026-06-14 01:09:00,9581,3935,112,89,15.7
2026-06-14 01:10:00,9586,3498,129,88,7.6
2026-06-14 01:11:00,9598,3624,118,100,12.1
2026-06-14 01:12:00,9608,3205,111,93,11.9
2026-06-14 01:13:00,9620,3680,129,73,10.0
2026-06-14 01:14:00,9633,3188,108,82,11.6
2026-06-14 01:15:00,9642,3494,112,82,12.8
2026-06-14 01:16:00,9649,2870,122,63,10.1
2026-06-14 01:17:00,9658,3408,119,101,12.1
2026-06-14 01:18:00,9667,3009,120,92,9.5
2026-06-14 01:19:00,9676,3678,115,84,11.5
2026-06-14 01:20:00,9683,3657,108,101,14.3
2026-06-14 01:21:00,9697,3187,113,94,14.4
2026-06-14 01:22:00,9705,4067,129,75,14.9
2026-06-14 01:23:00,9718,3250,107,97,11.7
2026-06-14 01:24:00,9732,2786,131,106,11.2
2026-06-14 01:25:00,9745,3077,121,88,13.8
2026-06-14 01:26:00,9751,2985,113,89,14.9
2026-06-14 01:27:00,9763,3483,102,91,12.2
2026-06-14 01:28:00,9775,2918,103,75,15.8
2026-06-14 01:29:00,9786,3161,115,92,13.8
2026-06-14 01:30:00,9798,3460,114,79,10.6
2026-06-14 01:31:00,9805,3399,119,90,10.9
2026-06-14 01:32:00,9815,3346,132,92,11.9
2026-06-14 01:33:00,9820,3394,122,96,8.1
2026-06-14 01:34:00,9831,3220,117,97,10.6
2026-06-14 01:35:00,9836,2789,128,79,14.9
2026-06-14 01:36:00,9849,3211,119,92,15.4
2026-06-14 01:37:00,9854,3514,131,101,12.7
2026-06-14 01:38:00,9859,3302,113,76,13.1
2026-06-14 01:39:00,9870,3487,109,111,11.2
2026-06-14 01:40:00,9876,3145,102,78,10.4
2026-06-14 01:41:00,9885,3698,117,110,13.4
2026-06-14 01:42:00,9897,2500,108,79,10.9
2026-06-14 01:43:00,9909,3400,108,89,16.2
2026-06-14 01:44:00,9916,3822,126,88,13.0
2026-06-14 01:45:00,9927,3874,104,74,13.1
2026-06-14 01:46:00,9934,3269,119,98,9.4
2026-06-14 01:47:00,9944,2886,117,99,6.2
2026-06-14 01:48:00,9954,3828,119,97,13.1
2026-06-14 01:49:00,9961,3332,129,87,10.8
2026-06-14 01:50:00,9972,3294,111,82,14.5
2026-06-14 01:51:00,9979,3038,129,103,9.7
2026-06-14 01:52:00,9991,2913,104,93,10.7
2026-06-14 01:53:00,10005,3547,123,81,14.8
2026-06-14 01:54:00,10013,3584,130,93,13.1
2026-06-14 01:55:00,10018,3421,90,70,9.5
2026-06-14 01:56:00,10026,3083,118,91,12.1
2026-06-14 01:57:00,10037,2977,117,98,16.8
2026-06-14 01:58:00,10045,2849,119,88,12.4
2026-06-14 01:59:00,10055,3154,132,99,11.6
2026-06-14 02:00:00,10068,2998,112,100,14.2
2026-06-14 02:01:00,10073,2752,109,93,12.9
2026-06-14 02:02:00,10082,3578,119,111,15.6
2026-06-14 02:03:00,10093,2888,127,106,13.9
2026-06-14 02:04:00,10098,3694,122,98,14.3
2026-06-14 02:05:00,10106,3488,118,94,15.7
2026-06-14 02:06:00,10116,3453,116,87,11.3
2026-06-14 02:07:00,10122,3933,102,82,10.5
2026-06-14 02:08:00,10136,2900,123,100,8.6
2026-06-14 02:09:00,10145,3656,124,88,11.5
2026-06-14 02:10:00,10159,3246,112,78,8.7
2026-06-14 02:11:00,10164,4250,114,80,12.9
2026-06-14 02:12:00,10174,3217,110,82,10.5
2026-06-14 02:13:00,10184,3160,125,111,14.4
2026-06-14 02:14:00,10192,3499,115,100,13.9
2026-06-14 02:15:00,10204,3277,117,90,11.0
2026-06-14 02:16:00,10212,3085,123,95,14.4
2026-06-14 02:17:00,10224,3010,121,96,12.4
2026-06-14 02:18:00,10236,3860,123,80,7.6
2026-06-14 02:19:00,10245,2943,119,76,9.5
2026-06-14 02:20:00,10253,3428,120,103,10.2
2026-06-14 02:21:00,10259,3720,120,74,12.0
2026-06-14 02:22:00,10266,3737,122,90,10.9
2026-06-14 02:23:00,10273,3139,122,81,10.7
2026-06-14 02:24:00,10281,3278,108,93,13.5
2026-06-14 02:25:00,10289,3210,113,87,14.0
2026-06-14 02:26:00,10303,2813,116,96,10.5
2026-06-14 02:27:00,10312,3538,122,62,9.9
2026-06-14 02:28:00,10320,3363,131,103,15.2
2026-06-14 02:29:00,10334,3854,111,99,18.8
2026-06-14 02:30:00,10346,3062,125,102,9.6
2026-06-14 02:31:00,10356,3731,113,101,14.2
2026-06-14 02:32:00,10366,3756,129,94,11.7
2026-06-14 02:33:00,10378,3366,133,82,13.7
2026-06-14 02:34:00,10389,2590,104,95,9.6
2026-06-14 02:35:00,10403,3171,115,93,8.9
2026-06-14 02:36:00,10417,3975,99,101,9.2
2026-06-14 02:37:00,10429,3454,104,97,10.6
2026-06-14 02:38:00,10435,3593,105,91,11.4
2026-06-14 02:39:00,10448,3319,123,95,14.4
2026-06-14 02:40:00,10453,3272,121,96,9.9
2026-06-14 02:41:00,10465,2696,124,103,10.4
2026-06-14 02:42:00,10473,3628,123,111,17.2
2026-06-14 02:43:00,10481,3728,122,97,12.1
2026-06-14 02:44:00,10490,3017,119,96,12.7
2026-06-14 02:45:00,10502,3287,117,87,13.9
2026-06-14 02:46:00,10511,3240,126,86,10.7
2026-06-14 02:47:00,10523,3497,118,81,12.0
2026-06-14 02:48:00,10537,3159,122,60,11.2
2026-06-14 02:49:00,10542,3676,99,80,11.8
2026-06-14 02:50:00,10556,3375,109,88,14.1
2026-06-14 02:51:00,10569,2500,126,86,13.7
2026-06-14 02:52:00,10579,3505,113,95,6.3
2026-06-14 02:53:00,10586,3699,107,80,14.5
2026-06-14 02:54:00,10598,2947,123,81,11.1
2026-06-14 02:55:00,10611,3493,118,65,13.0
2026-06-14 02:56:00,10621,3990,115,96,11.0
2026-06-14 02:57:00,10632,3389,130,79,11.9
2026-06-14 02:58:00,10637,3750,129,81,15.3
2026-06-14 02:59:00,10646,3195,116,97,12.8
2026-06-14 03:00:00,10655,3344,124,79,15.2
2026-06-14 03:01:00,10669,3278,100,95,11.9
2026-06-14 03:02:00,10677,3215,127,76,11.6
2026-06-14 03:03:00,10687,3298,109,90,12.0
2026-06-14 03:04:00,10698,2779,106,83,8.8
2026-06-14 03:05:00,10711,3234,104,87,5.3
2026-06-14 03:06:00,10716,3818,103,108,10.0
2026-06-14 03:07:00,10726,3013,127,70,14.6
2026-06-14 03:08:00,10737,2977,123,107,15.6
2026-06-14 03:09:00,10744,3371,112,79,7.0
2026-06-14 03:10:00,10756,3389,125,100,15.2
2026-06-14 03:11:00,10765,3482,113,103,10.5
2026-06-14 03:12:00,10778,3310,121,95,8.4
